气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
3,593.48,77.03,70.63,43.28,8.12,12.5173,111.0788,single
4,876.40,496.13,55.48,54.04,175.26,6.1246,85.5753,single
5,840.97,145.88,48.21,42.01,11.02,5.6915,50.2414,single
6,887.41,338.85,45.86,40.81,28.44,6.4678,44.1560,single
7,293.53,376.11,68.28,53.16,176.53,7.3231,127.4937,single
8,565.67,341.28,61.77,37.44,5.46,11.4383,73.4964,overlap
9,793.93,380.98,62.94,48.96,0.12,8.0862,99.7966,single
10,838.89,343.69,57.17,43.01,25.17,7.5747,72.3292,single
11,256.31,156.12,70.45,48.18,141.76,6.7449,123.0253,single
12,359.50,432.71,46.94,38.64,24.15,6.8288,43.7919,single
13,307.62,180.88,45.44,43.68,176.42,6.6026,46.4072,single
14,871.80,208.96,37.74,35.14,171.13,6.1097,25.7550,single
15,428.44,423.95,57.66,35.29,173.68,10.2931,60.3517,single
18,781.94,298.98,34.73,32.38,9.99,2.9617,20.0945,overlap
23,852.56,39.28,50.81,42.63,18.51,6.3776,56.6179,single
24,660.52,106.65,76.18,38.53,2.45,8.7776,115.0609,overlap
25,746.84,410.71,58.00,42.17,38.27,6.6073,72.9860,overlap
26,501.10,105.24,60.56,43.94,167.50,9.4710,82.9031,single
27,620.62,129.85,74.52,32.98,169.35,12.7108,94.2204,overlap
28,729.85,121.68,67.50,38.23,20.59,9.0148,89.6129,overlap
29,415.23,67.34,55.69,47.53,174.43,11.6008,75.8489,overlap
31,590.40,451.85,43.58,43.35,91.10,8.2725,42.3586,single
32,547.41,492.59,36.34,36.21,94.09,7.5113,24.5994,overlap
33,760.99,303.99,68.27,35.72,26.83,8.5344,85.6379,overlap
34,526.80,243.41,42.62,39.06,172.61,8.3007,36.5132,single
35,524.11,307.16,86.98,51.18,161.23,10.9651,199.2141,overlap
40,535.48,31.36,63.80,31.02,154.85,10.5786,64.9574,single
41,441.08,12.73,69.25,38.51,166.82,4.9644,95.0192,overlap
52,381.55,256.79,95.10,55.80,127.85,9.9701,259.6124,overlap
62,595.79,20.97,41.06,40.22,179.51,7.7871,34.8960,single
63,776.96,156.46,87.86,66.43,19.66,7.5613,263.8046,overlap
64,424.32,5.67,49.52,29.84,2.87,9.1666,37.6472,overlap
65,450.88,236.59,69.57,69.21,90.23,9.2296,172.3466,overlap
67,645.04,400.42,42.45,37.30,173.14,13.0344,34.5719,single
68,362.22,2.88,71.35,28.69,163.59,6.1800,75.1453,overlap
69,668.05,338.70,63.83,33.49,13.73,5.8189,70.1841,overlap
70,315.20,509.65,84.19,55.30,3.63,6.9946,201.6695,single
72,646.80,291.56,53.13,33.42,10.67,9.1339,48.5200,overlap
79,710.83,165.95,52.37,51.91,97.67,9.5096,73.2274,overlap
80,435.26,59.25,57.14,52.92,3.34,10.5014,88.8873,overlap
89,397.57,524.59,71.52,49.23,155.40,13.1042,129.5577,overlap
179,306.10,621.00,48.15,41.29,6.27,5.8760,49.2469,overlap
54,671.53,227.37,32.30,29.48,2.41,7.8437,15.8225,single
51,784.45,193.83,35.02,28.28,92.02,8.1845,17.8446,overlap
46,551.54,136.91,74.72,37.94,179.30,15.0476,108.9720,overlap
207,875.69,644.46,22.50,22.34,179.04,5.2480,5.8215,single
232,690.30,535.07,84.75,43.97,177.63,7.7677,162.4616,overlap
234,515.37,534.41,57.61,44.14,163.96,9.3489,75.3584,single
84,374.10,197.37,57.47,37.29,152.54,9.0893,63.3627,single
251,646.92,540.12,67.36,53.49,5.86,10.6295,124.8764,overlap
83,471.55,359.31,96.50,34.76,6.37,9.6737,166.4978,overlap
37,745.41,439.90,81.97,43.46,8.88,5.4271,150.2451,overlap
289,423.73,555.88,92.16,57.42,163.87,12.9559,250.9043,overlap
285,717.00,462.57,66.01,52.54,13.12,7.5393,117.7727,overlap
43,423.18,279.46,70.38,50.36,153.32,12.2051,128.3062,overlap
268,448.59,304.82,39.11,30.27,3.74,9.3061,23.8216,overlap
318,272.31,631.39,55.22,38.53,4.71,9.9625,60.4425,overlap
327,662.54,615.49,51.24,48.74,96.32,8.4334,65.8417,overlap
20,591.48,374.70,41.84,39.01,175.06,8.2228,35.1394,single
291,771.10,582.41,107.27,41.53,11.59,11.1798,245.8289,overlap
348,356.32,627.51,69.32,50.40,162.35,9.0912,124.5987,overlap
235,586.23,516.51,89.90,43.82,10.11,15.3287,182.2011,overlap
283,534.60,347.24,52.02,47.87,178.43,10.8328,66.6442,overlap
349,761.01,626.93,75.31,65.52,2.00,8.9229,191.1635,overlap
369,639.98,618.43,75.47,54.26,6.69,9.4816,159.0042,overlap
375,289.19,682.13,30.82,29.39,96.49,3.0568,14.3581,single
81,535.82,5.95,38.12,14.44,178.47,6.3338,10.7938,single
382,352.76,55.89,44.42,40.00,179.00,6.9949,40.6007,single
59,759.49,5.35,51.22,41.00,31.29,4.7998,55.3488,single
383,500.22,635.38,119.88,80.72,176.47,11.6683,596.8129,overlap
408,725.83,711.33,38.75,36.41,88.68,8.5673,28.1261,single
425,432.71,699.04,62.80,48.33,17.58,9.0256,98.0618,single
256,598.87,537.12,58.38,38.35,21.00,15.2050,67.2462,overlap
443,525.37,707.94,94.22,55.30,168.05,11.3972,252.5673,overlap
453,736.81,667.34,53.96,43.03,136.76,7.0630,64.4586,overlap
440,591.69,713.66,61.16,49.23,163.57,9.4628,94.7223,overlap
42,694.93,334.81,46.40,42.89,177.06,7.3236,47.5000,overlap
499,466.46,790.22,67.71,54.18,139.46,19.9841,127.8148,overlap
510,623.49,788.18,50.44,30.37,179.91,3.0869,39.7465,overlap
17,668.41,267.85,51.33,41.17,1.65,10.4468,55.8162,overlap
523,544.87,778.75,76.33,38.60,159.68,13.1470,115.7097,single
486,523.83,678.81,59.87,50.10,9.70,10.5102,92.3878,overlap
529,310.38,791.33,80.38,30.71,167.16,2.1956,102.0676,single
509,731.02,349.69,9.50,8.73,92.85,10.3011,0.4055,single
57,653.09,323.97,48.63,43.54,3.50,2.8009,52.9685,overlap
537,466.53,789.68,69.01,53.07,141.05,9.8599,130.0463,single
86,657.79,9.43,76.14,40.18,16.46,1.8277,119.8339,single
538,570.37,145.52,38.28,34.41,0.60,0.0000,25.9339,overlap
