气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
4,877.59,398.76,58.38,48.20,156.94,6.7816,84.5218,single
5,837.33,44.67,45.37,40.13,179.54,8.9140,42.4949,overlap
6,894.32,253.44,43.02,37.04,24.81,6.4448,35.2731,single
7,295.77,263.03,76.04,54.21,17.53,8.2317,161.2584,single
8,561.42,170.81,68.62,41.79,24.73,9.3486,101.2136,overlap
9,791.76,245.29,82.53,45.12,175.75,8.1474,158.1259,overlap
10,844.46,231.96,62.58,49.32,17.60,7.4610,99.3862,overlap
11,259.52,45.80,62.07,46.04,41.98,7.2194,91.2505,single
12,370.28,318.49,42.90,38.04,5.69,7.2686,36.0221,single
13,314.83,85.96,52.19,40.99,34.40,6.2444,57.4331,single
14,857.44,123.16,37.07,34.30,177.00,7.4104,24.2428,single
15,423.79,256.91,54.71,31.07,166.74,11.3861,47.8393,single
25,765.42,266.24,62.63,34.55,25.14,13.8779,69.7232,overlap
31,587.15,314.49,45.65,42.48,1.03,7.0425,45.5427,overlap
32,557.68,373.69,38.09,37.32,87.12,7.5100,27.8570,overlap
33,763.18,166.55,75.40,35.98,23.43,8.8078,105.2488,overlap
34,513.77,111.09,39.37,38.81,178.15,7.6546,30.9442,overlap
35,521.81,138.31,85.47,53.39,148.35,14.6672,200.6434,overlap
52,361.93,113.23,82.95,51.84,121.49,6.3680,183.5317,overlap
63,778.64,17.73,104.93,56.71,24.74,6.6650,321.2563,overlap
65,468.51,103.22,82.04,52.83,33.99,9.5351,182.9359,overlap
67,623.68,233.13,50.10,40.77,168.40,11.2601,52.6401,overlap
69,685.08,180.16,66.18,29.10,17.41,10.2520,65.5563,overlap
70,314.31,398.94,96.00,52.73,15.61,7.8852,250.0065,single
72,658.38,120.86,52.81,29.24,15.99,12.3067,41.9550,overlap
79,688.19,28.96,53.43,44.83,175.48,9.9060,65.8302,overlap
89,393.89,402.30,68.26,46.99,162.22,17.5799,112.6330,overlap
179,313.39,523.00,48.89,39.37,23.06,6.4950,48.4102,overlap
54,669.25,98.06,33.59,28.65,177.09,6.6720,16.6340,overlap
207,877.48,564.40,23.87,22.31,176.98,6.2003,6.5389,single
232,695.34,376.38,88.05,43.17,5.81,10.6879,172.2033,overlap
234,515.27,382.88,53.69,46.27,175.82,9.1929,68.6125,overlap
84,365.76,69.43,61.06,37.27,160.61,7.3865,71.4964,overlap
251,655.72,391.56,68.77,50.11,13.72,10.3423,121.8967,overlap
83,470.53,191.33,84.25,38.56,177.98,12.1926,140.7994,overlap
37,760.23,293.85,83.43,45.29,28.60,9.7972,162.2033,overlap
289,424.36,403.97,99.52,52.11,154.85,9.2620,265.5059,overlap
285,724.15,323.69,61.86,53.28,178.85,8.2123,104.8846,overlap
43,418.58,123.62,69.37,52.43,158.14,8.2752,129.8055,overlap
318,276.22,505.98,70.53,29.66,9.73,8.2905,75.9112,overlap
20,588.19,250.63,43.66,40.22,5.88,8.4100,39.4422,overlap
291,777.26,435.14,101.33,44.38,20.58,8.8557,234.4497,overlap
348,347.59,485.80,74.14,34.95,160.22,7.7176,98.8421,single
235,592.43,352.65,74.24,48.67,13.27,10.3645,137.9907,overlap
283,530.84,202.64,59.05,48.82,160.36,7.8036,87.5836,overlap
349,752.94,473.86,80.08,55.82,157.65,8.9867,184.1783,overlap
375,275.61,593.26,30.64,28.81,174.78,5.5081,13.9161,single
383,492.84,473.40,118.32,67.97,157.07,8.4519,489.5674,overlap
408,721.51,606.03,37.71,37.01,7.41,7.4624,27.0827,single
425,439.42,556.35,62.79,44.90,11.76,8.1685,91.0658,overlap
453,725.03,550.16,48.76,46.33,178.41,6.6483,56.6748,single
440,588.66,559.85,60.96,55.75,177.32,8.6575,106.5809,single
42,678.84,209.51,45.49,38.96,171.86,8.6103,41.4647,overlap
17,668.14,136.07,52.68,37.91,12.75,10.8100,54.1360,overlap
523,524.96,597.80,67.59,43.84,149.07,11.9496,103.0302,single
529,303.74,673.94,75.40,49.44,144.64,9.6743,144.6014,single
57,637.23,186.37,44.50,44.04,175.75,10.1115,44.8610,overlap
538,564.46,21.66,33.19,29.54,179.57,8.5839,16.7349,single
541,603.58,652.18,98.64,40.58,4.88,14.0961,203.1315,overlap
499,436.80,636.55,73.86,52.40,140.90,9.9632,147.0704,overlap
549,476.81,669.68,59.21,42.72,2.07,8.7583,77.0548,overlap
564,727.01,710.47,65.89,46.39,40.17,9.3679,103.6114,overlap
566,769.90,700.16,77.88,46.36,31.46,9.7041,144.6873,overlap
51,758.01,68.55,32.79,27.63,109.76,8.1448,15.2830,single
557,635.82,679.45,87.12,40.12,3.34,11.8971,156.6532,overlap
256,617.85,381.34,57.34,35.30,25.10,8.2896,59.7177,overlap
587,397.46,704.89,43.23,24.38,155.70,12.1093,23.4354,single
600,772.15,188.00,41.61,33.96,11.91,6.4901,30.2515,overlap
608,342.27,725.51,77.13,41.56,0.71,8.9135,127.1824,single
622,240.29,766.22,43.66,39.20,175.61,5.1572,38.4376,single
327,649.02,462.57,75.00,57.93,18.00,11.5330,167.6266,single
636,772.95,519.68,37.45,34.84,2.70,6.7468,25.1443,single
268,445.92,171.85,35.23,33.85,1.11,8.8806,21.6084,overlap
639,704.47,749.68,49.32,39.76,4.74,4.3858,49.7493,overlap
651,685.08,755.34,85.38,35.67,20.12,10.8874,133.7846,overlap
658,766.19,737.05,43.82,34.13,31.10,2.5382,33.7074,overlap
660,714.17,8.02,47.52,27.17,153.08,7.7048,31.5650,overlap
576,701.95,36.84,39.91,38.20,91.30,11.9850,31.3064,overlap
676,779.83,785.08,51.65,36.37,21.16,9.6557,49.9284,overlap
680,480.80,774.35,82.90,48.84,170.46,15.8735,172.7028,overlap
486,503.32,521.50,71.34,66.82,2.78,22.5987,174.9365,overlap
664,450.57,664.04,45.54,44.67,4.40,10.1767,47.6620,overlap
657,829.59,789.85,76.84,51.56,154.12,9.5640,156.6299,overlap
443,503.19,540.79,101.77,48.93,142.63,7.3002,260.7190,overlap
704,565.00,794.88,96.03,24.17,169.75,0.0000,114.6692,single
