气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
3,598.31,20.29,84.93,41.50,3.46,10.7990,153.9942,single
4,876.56,459.76,56.40,51.41,4.02,5.6717,84.1426,single
5,839.02,111.48,47.81,41.87,15.09,6.0669,49.2338,single
6,892.23,309.58,44.48,38.53,17.98,4.7831,39.2180,single
7,294.12,339.15,68.33,58.85,3.56,6.1427,141.3450,single
8,561.73,282.08,59.83,40.27,10.14,11.0700,74.1429,overlap
9,792.59,330.84,73.55,48.51,171.52,7.6746,134.9995,overlap
10,841.50,301.93,55.78,42.69,17.61,7.9549,68.3202,single
11,263.96,116.09,69.54,46.51,155.05,9.6825,115.7227,single
12,363.49,393.66,44.74,38.78,22.27,6.4234,39.9420,single
13,307.03,147.06,53.53,40.37,20.65,6.9753,59.5116,single
14,866.40,179.31,37.08,34.99,176.13,4.6940,24.7594,single
15,429.88,364.05,63.16,37.70,164.05,11.9771,77.3697,single
23,853.19,10.25,49.10,28.08,6.84,3.4409,34.8319,single
24,664.15,55.08,72.29,38.09,178.35,7.9755,102.4103,overlap
25,751.64,360.35,58.32,41.33,32.25,10.1561,72.3312,overlap
26,494.37,54.44,62.76,41.65,162.55,8.5397,84.3878,single
27,616.45,67.24,68.19,33.06,173.96,12.2619,79.1084,overlap
28,729.57,74.22,69.06,39.40,25.14,7.8179,96.6746,overlap
29,410.62,10.34,56.11,42.29,22.09,9.6966,68.4887,overlap
31,589.24,403.03,44.22,42.77,177.57,8.1441,43.0341,single
32,549.41,448.97,41.40,34.47,95.00,7.7811,30.3970,overlap
33,762.47,258.65,75.63,36.47,28.21,8.9701,107.3210,single
34,523.11,195.53,45.22,36.78,150.74,9.4124,38.6952,single
35,523.51,242.98,92.10,49.16,153.94,10.8445,214.5541,overlap
52,374.18,205.54,85.80,53.49,123.38,11.8840,202.5621,overlap
63,777.73,106.81,88.11,64.85,22.93,8.5749,259.0326,overlap
65,459.59,188.31,71.64,65.45,24.47,9.2520,172.7988,overlap
67,636.97,340.90,49.43,32.17,161.58,8.7063,40.4501,single
69,675.29,282.47,66.67,34.16,22.15,12.0204,78.1174,overlap
70,314.72,469.38,89.99,56.38,3.02,6.5934,234.8828,single
72,650.99,232.24,55.70,32.92,16.37,10.0054,52.5444,overlap
79,702.47,117.84,52.24,51.04,86.44,5.1303,71.6620,overlap
80,430.30,15.37,69.33,49.94,145.42,6.5128,123.4948,overlap
89,394.29,478.36,76.08,45.04,159.85,6.4120,134.1318,overlap
179,308.84,586.72,44.01,43.02,3.07,8.9091,42.8583,overlap
54,671.33,183.67,33.57,28.36,5.19,8.8446,16.4387,single
46,545.89,76.12,72.42,43.32,175.03,8.4688,116.9093,overlap
207,876.85,616.19,23.66,23.09,179.84,4.0052,6.6519,single
232,691.51,479.07,89.74,46.31,176.86,16.6009,191.8524,overlap
234,514.56,481.39,55.32,43.65,4.81,9.2682,68.7236,single
84,370.56,154.36,67.43,33.94,148.07,7.3110,79.4007,single
251,649.41,487.70,68.39,52.05,14.81,9.2179,125.2290,overlap
83,472.67,300.41,90.86,37.94,1.58,13.2413,161.1386,overlap
37,748.65,386.31,77.58,46.64,17.51,14.5106,144.4155,overlap
289,424.42,501.22,99.59,51.95,163.56,9.7588,265.0972,overlap
285,719.94,415.16,65.19,54.03,25.38,7.5429,118.1439,overlap
43,422.26,223.83,75.03,48.10,157.49,10.0079,139.3058,overlap
268,448.98,255.30,39.53,35.80,179.91,6.6008,28.7749,single
318,271.70,585.06,61.50,32.44,1.92,9.1652,63.1361,overlap
20,589.69,331.34,45.83,39.67,10.50,8.0253,42.8763,single
291,773.75,529.73,104.04,41.26,15.53,9.0709,229.7532,overlap
348,351.65,577.61,65.89,47.02,170.97,11.3762,105.0048,overlap
235,593.68,463.56,87.06,48.39,13.53,12.4364,188.7063,overlap
283,533.30,296.66,59.09,45.48,161.53,4.8662,81.6973,overlap
349,758.91,573.37,77.68,63.42,1.83,9.3582,196.9068,overlap
375,284.52,649.71,29.61,28.63,176.62,5.2643,12.9190,single
382,350.34,21.49,42.27,41.11,179.25,6.2983,37.7871,single
383,495.22,576.31,118.53,77.68,172.10,10.2714,561.5050,overlap
408,722.48,673.25,37.01,36.22,179.32,7.5198,25.5188,single
425,436.14,646.33,61.34,44.39,14.31,9.5522,85.9391,single
443,518.92,655.61,98.91,58.78,165.11,12.3925,295.8356,overlap
453,730.96,626.49,48.08,45.99,172.10,7.8895,54.6824,single
440,590.19,662.48,55.40,50.87,0.43,9.9586,80.3063,single
42,690.55,292.83,43.40,40.03,5.46,6.2467,38.7975,overlap
510,616.62,741.94,43.85,34.29,5.27,17.5790,33.9154,overlap
17,667.31,220.38,51.02,40.65,14.01,13.0869,54.4419,overlap
523,541.23,714.56,72.50,37.24,152.94,12.3388,100.6927,single
486,510.54,623.97,67.37,60.66,8.77,2.2031,141.6218,overlap
529,312.49,760.23,80.94,47.16,157.17,13.2741,158.9437,single
57,647.58,276.32,46.18,43.38,3.07,10.2196,47.5875,overlap
538,567.25,102.45,31.10,30.63,177.40,8.9202,15.2420,overlap
541,609.13,759.32,98.20,45.64,177.70,12.9463,226.4437,overlap
499,454.61,739.79,76.07,56.43,136.87,11.3183,167.9974,overlap
549,487.93,767.51,57.15,40.51,150.94,9.6037,68.0630,overlap
550,770.17,785.12,38.65,32.46,6.31,6.3342,24.9461,overlap
564,720.66,792.69,46.72,34.96,17.43,4.2544,39.2657,overlap
566,757.44,793.39,67.99,37.70,23.03,6.7757,89.6479,overlap
576,713.26,122.21,46.00,39.87,99.18,13.4802,43.4086,overlap
51,778.65,154.28,30.79,30.62,179.50,9.4929,14.9286,single
557,634.77,777.48,89.43,41.80,3.31,8.0818,171.9720,overlap
579,544.17,257.14,36.88,33.51,116.20,15.1766,23.4520,overlap
509,730.83,308.62,10.61,9.93,95.02,11.1535,0.5748,single
256,605.03,478.58,65.90,40.02,22.65,15.1437,89.4245,overlap
