气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
4,876.60,422.69,56.82,48.72,172.29,5.8997,80.9136,single
5,838.36,70.93,45.40,41.57,5.72,7.3046,44.0746,overlap
6,894.38,276.63,45.02,36.31,20.41,6.5309,37.8633,single
7,294.02,292.87,70.86,60.10,5.66,7.7184,155.2676,single
8,558.85,213.23,68.89,40.18,21.81,9.5432,98.0994,overlap
9,791.11,278.26,81.33,46.73,174.33,8.5473,158.9967,overlap
10,843.06,258.22,61.97,43.32,18.43,7.3493,85.5967,single
11,261.08,73.96,65.77,46.63,24.56,6.1648,103.7779,single
12,367.83,348.64,44.76,38.45,16.59,7.2541,39.6330,single
13,309.95,110.65,55.02,43.01,32.35,6.1124,66.9770,single
14,860.80,145.84,36.90,35.62,176.04,3.4421,24.9516,single
15,425.99,297.79,56.40,31.90,172.71,10.9638,52.2071,single
24,668.48,6.08,73.13,19.04,0.93,5.3408,52.3901,overlap
25,760.23,307.06,65.79,37.45,28.12,5.7670,83.3942,overlap
26,486.11,7.95,56.70,32.33,9.55,4.0694,53.4626,overlap
27,607.03,7.32,54.76,24.91,6.40,14.2451,38.4350,single
28,732.97,21.18,71.41,39.21,29.02,13.6703,102.8604,overlap
31,588.27,349.35,45.58,42.32,176.19,8.7556,45.2358,single
32,554.47,402.25,38.80,37.01,90.53,8.4317,28.6682,overlap
33,763.16,202.95,72.18,36.38,22.32,8.9531,97.5320,overlap
34,517.17,146.67,46.81,38.59,136.71,9.1145,43.5082,overlap
35,522.46,178.80,89.68,52.26,149.74,13.3468,216.2410,overlap
52,367.19,148.59,81.58,56.80,124.44,10.3950,194.4791,overlap
63,779.74,52.67,96.36,54.01,24.27,8.2964,257.9873,overlap
65,465.12,134.02,80.97,51.71,37.46,8.0227,174.4099,overlap
67,630.46,276.15,50.84,39.27,166.34,12.9514,52.2229,overlap
69,681.46,219.51,68.71,31.72,17.80,12.9691,77.0429,overlap
70,314.50,427.32,94.62,54.95,9.99,7.3459,253.0722,single
72,656.31,166.55,53.72,34.38,15.37,9.8390,51.0570,overlap
79,693.74,66.39,52.36,52.32,93.00,10.7134,73.7946,overlap
89,399.67,431.44,70.45,57.23,144.67,39.7362,146.1257,overlap
179,313.04,549.49,46.85,39.03,13.92,6.1326,44.0701,overlap
54,670.49,132.44,33.30,28.52,179.83,7.5678,16.2680,single
46,542.32,13.83,81.60,36.00,174.33,6.9977,123.3443,overlap
207,877.80,584.93,23.99,22.49,178.67,5.8217,6.6569,single
232,694.09,418.28,87.25,45.53,6.58,12.0531,178.3221,overlap
234,514.48,422.04,52.72,46.13,5.99,9.7105,65.9520,single
84,368.51,101.92,61.64,37.35,156.52,8.9719,73.0097,overlap
251,651.76,428.38,74.63,49.97,21.33,11.9683,143.1614,overlap
83,468.15,235.08,84.61,36.28,1.72,12.2032,133.6107,overlap
37,754.41,330.32,80.08,44.52,27.72,14.6753,146.8740,overlap
289,419.93,441.15,103.52,57.65,169.44,28.3792,317.8550,overlap
285,721.30,358.89,60.44,56.48,179.74,9.2436,106.1500,overlap
43,420.74,162.42,71.90,49.99,157.51,7.6728,132.9632,overlap
318,274.04,537.30,70.93,31.64,9.58,8.2422,81.8840,overlap
20,588.30,282.37,43.38,41.36,5.87,7.3575,40.0370,overlap
291,774.37,470.95,101.03,42.32,19.00,10.4979,222.1973,overlap
348,346.86,522.65,75.46,41.09,159.97,9.0172,120.3645,overlap
235,595.18,396.24,82.53,48.00,14.41,11.6370,168.2127,overlap
283,534.01,237.55,63.54,48.78,150.99,8.5543,101.3140,overlap
349,756.20,511.45,77.83,58.85,167.20,8.9531,183.3874,overlap
375,279.03,615.39,28.98,28.75,179.26,6.0231,12.4172,single
382,349.46,6.59,33.68,13.67,179.07,0.9722,7.9794,single
383,495.06,514.25,116.71,71.92,159.77,9.8380,503.9801,overlap
408,721.10,632.91,37.65,37.14,0.64,5.8347,27.0798,single
425,438.00,591.41,62.21,45.29,15.48,9.2700,90.1734,overlap
443,509.18,585.73,99.89,56.46,146.63,12.4892,289.8380,overlap
453,725.77,580.12,53.19,46.82,171.60,8.5662,68.1516,single
440,589.79,599.63,59.08,53.90,175.26,11.0031,96.7857,single
42,682.65,242.97,44.14,37.80,11.92,9.1423,37.8853,overlap
17,669.06,168.84,48.18,40.63,8.17,10.6207,48.5268,overlap
523,531.60,643.13,65.10,40.50,153.83,11.3804,88.3076,single
486,503.87,565.72,78.92,64.20,126.23,3.2655,205.7036,overlap
529,309.21,708.59,74.05,48.80,149.78,8.6738,137.6820,single
57,641.83,222.29,44.70,43.23,87.53,9.4965,44.4389,overlap
538,565.73,53.76,31.98,31.38,177.29,7.5168,16.5156,single
541,605.86,694.31,99.79,40.34,2.33,8.7243,206.6937,overlap
499,445.30,677.29,67.95,55.46,149.81,11.8925,131.7281,overlap
549,480.95,708.45,58.91,39.48,167.43,7.8317,70.4866,overlap
564,728.07,746.37,63.32,47.01,37.70,6.3658,96.9597,overlap
566,765.37,737.62,75.59,44.25,31.20,11.1521,130.0758,overlap
51,767.86,102.17,32.63,30.34,2.57,9.5012,16.6215,single
557,635.42,718.48,87.41,40.67,2.94,13.7242,159.8392,overlap
256,616.06,420.84,58.85,35.93,28.22,9.7147,64.0166,overlap
587,404.54,745.16,44.13,24.77,161.56,9.7780,24.8148,single
600,772.99,220.50,43.42,34.47,0.81,11.0117,33.4417,overlap
608,341.70,763.49,80.65,40.52,4.04,9.1474,135.5859,single
622,240.30,786.41,43.04,34.44,1.78,3.2757,32.8276,single
327,649.54,500.75,73.33,57.82,19.91,9.4028,159.9484,single
636,771.60,545.37,44.79,34.54,30.50,4.2395,35.6510,overlap
268,448.39,204.74,38.82,33.48,173.36,8.2280,25.9544,overlap
639,705.14,782.05,49.86,36.76,178.03,8.3846,47.0053,overlap
651,675.74,792.17,69.45,31.54,21.31,7.3838,78.2585,overlap
509,730.69,262.81,12.45,10.69,1.03,6.7993,0.8520,single
657,841.51,792.82,45.62,23.81,6.76,6.0051,25.4859,single
658,766.91,758.29,41.31,35.77,3.37,6.8191,31.4149,overlap
660,721.08,43.84,50.47,25.07,160.01,6.0315,32.8494,overlap
576,706.85,69.55,47.20,37.77,97.98,5.4147,43.2798,overlap
663,607.00,7.43,54.45,24.21,2.98,0.0000,36.9302,overlap
