气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
1,427.43,15.17,108.90,37.52,175.93,12.2401,228.9073,single
3,590.68,192.76,76.47,39.77,178.49,16.6627,119.6375,overlap
4,875.38,556.96,59.89,49.63,170.70,2.1665,91.5860,single
5,843.10,209.69,49.17,41.48,19.38,6.1404,51.5900,single
6,883.82,399.11,45.92,43.28,173.84,5.5230,46.9630,single
7,288.19,455.48,70.42,49.74,10.69,7.6556,126.8932,single
8,574.66,450.32,64.11,39.21,179.10,10.9073,82.9284,overlap
9,799.25,469.68,64.04,40.40,169.85,8.7616,85.2409,single
10,835.02,417.23,67.23,39.64,27.85,6.4804,92.1694,single
11,253.43,233.40,65.81,59.49,24.14,8.7446,132.5578,single
12,355.23,499.85,49.50,38.76,25.32,6.3510,48.8673,single
13,314.78,243.67,50.11,43.04,175.54,4.5561,55.5895,single
14,879.98,263.76,37.87,34.81,176.02,5.7928,25.6820,single
15,429.14,522.71,46.41,40.04,169.22,9.6229,44.3689,single
16,724.95,34.59,49.64,39.45,152.98,7.6188,50.0103,overlap
17,676.52,353.95,52.47,44.61,174.75,8.1870,63.1857,single
18,779.17,360.42,41.83,37.97,179.88,6.7067,34.1796,overlap
22,356.25,75.13,43.14,36.51,111.14,8.8692,34.9473,overlap
23,845.38,102.42,47.57,43.69,11.76,6.2814,50.8670,single
24,661.32,196.41,80.92,46.30,10.85,9.3968,155.9607,overlap
25,733.96,496.90,63.78,42.48,30.83,7.8209,88.8831,overlap
26,509.16,200.16,61.94,42.89,177.74,9.7197,84.6639,single
27,626.37,247.82,75.93,34.63,176.51,12.3778,102.7154,overlap
28,732.64,211.79,58.09,38.75,15.37,8.2582,67.2694,overlap
29,415.00,173.11,76.38,36.78,151.38,10.1578,110.4059,overlap
31,591.66,542.36,44.56,42.42,176.48,8.7130,43.3383,single
32,544.23,581.99,37.68,36.71,0.66,8.7549,26.8145,single
33,758.37,389.23,66.62,43.60,22.72,7.4568,99.5341,overlap
34,531.58,332.05,46.40,40.30,167.87,8.2927,44.6325,single
35,530.84,412.83,90.72,50.10,152.01,8.8767,212.1471,overlap
40,548.05,128.60,65.51,36.78,148.66,9.3949,81.1931,single
41,455.74,117.11,68.59,44.71,143.05,20.2240,108.2121,overlap
42,702.76,409.29,43.28,42.11,177.90,8.9396,40.5787,single
45,736.45,62.09,55.52,37.36,9.30,9.2019,59.2473,overlap
52,388.61,352.73,97.36,54.21,141.76,12.6180,264.3164,overlap
61,715.15,261.97,57.11,39.60,21.35,23.6833,66.4523,overlap
62,592.11,99.50,41.71,37.40,20.33,9.1104,33.4686,single
63,776.24,242.88,85.42,67.70,163.29,25.9483,254.1097,overlap
64,446.35,93.07,73.24,44.63,163.31,3.8416,123.1388,overlap
65,440.23,324.47,79.91,66.60,152.94,5.6081,218.7659,overlap
67,649.22,518.51,67.33,33.61,0.77,11.1411,78.3945,single
68,375.19,88.68,74.87,42.05,144.01,7.9779,121.2705,overlap
69,658.42,439.78,69.17,34.75,10.61,11.1640,85.5289,overlap
70,314.41,592.69,72.05,59.07,166.87,6.8046,157.7315,single
71,593.57,4.12,68.82,32.05,13.90,4.2454,78.1113,single
72,641.08,400.87,51.37,34.45,12.77,12.7264,46.7747,overlap
79,728.73,245.95,66.11,43.15,152.20,18.2253,97.0319,overlap
80,440.56,146.28,61.89,59.52,5.49,12.3040,117.2776,overlap
89,400.76,611.18,73.01,51.14,158.68,7.0051,140.2449,single
179,307.47,680.55,49.90,43.22,0.17,5.2635,55.3606,single
54,672.53,300.96,32.65,31.58,177.73,6.5070,17.3208,single
51,781.10,287.61,37.65,27.67,21.34,9.9758,20.1828,overlap
46,554.54,251.03,79.85,31.61,168.13,9.7163,103.6968,overlap
207,873.05,695.13,24.01,23.57,1.93,5.2191,6.9912,single
232,691.09,632.06,86.11,41.96,3.17,9.6995,160.0509,overlap
234,517.44,630.83,58.30,44.74,160.99,10.5228,78.2272,overlap
84,387.57,287.55,63.69,41.33,146.36,7.7780,86.2401,single
251,645.41,640.16,59.42,53.45,0.52,8.5678,97.0971,overlap
