气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
3,598.00,15.01,84.93,37.65,2.22,4.9570,139.7190,single
4,876.47,455.19,55.68,50.55,2.41,6.4594,80.6343,single
5,838.90,106.43,47.12,41.84,16.63,7.4392,47.7915,single
6,892.51,305.58,44.19,38.11,12.23,5.6025,38.2933,single
7,294.07,333.58,69.02,59.33,4.62,7.7035,145.3765,single
8,561.72,273.20,61.18,39.60,11.19,12.6158,76.2589,overlap
9,792.98,324.14,72.97,48.92,171.11,8.5897,134.0039,overlap
10,841.59,296.68,55.75,42.63,15.43,5.6866,68.1758,single
11,264.33,110.95,69.55,46.53,155.45,8.5976,115.8056,single
12,364.00,388.08,44.73,38.30,23.22,7.0768,39.4218,single
13,307.96,142.57,55.71,41.37,25.32,6.4219,66.0384,single
14,865.82,175.35,37.57,35.57,173.66,6.0867,25.8314,single
15,429.70,355.60,62.82,37.16,165.89,11.0717,75.4617,single
23,854.38,8.82,49.61,22.07,0.46,4.1089,27.9513,single
24,665.38,48.18,68.83,38.05,1.73,7.2788,92.7370,overlap
25,752.82,353.61,57.51,40.01,29.57,11.5879,68.0698,overlap
26,493.74,47.49,61.29,41.56,160.76,10.4275,80.3223,single
27,616.96,58.74,68.84,33.25,174.07,16.9124,81.0498,overlap
28,729.55,67.95,68.17,40.41,26.86,8.7293,96.5968,overlap
29,407.75,6.06,51.68,27.88,9.95,5.6299,38.3214,overlap
31,589.46,396.52,44.51,42.46,176.08,8.2706,43.2830,single
32,550.51,442.80,39.85,36.71,90.37,8.5223,29.9898,overlap
33,762.21,251.89,73.70,34.78,25.00,10.7587,97.1880,overlap
34,522.88,188.93,45.37,37.08,146.80,9.1737,39.2654,single
35,522.24,235.73,94.12,49.71,154.29,10.8931,226.5412,overlap
52,373.09,197.49,84.52,53.99,122.55,8.8569,198.4373,overlap
63,775.36,99.58,91.02,63.67,18.35,11.2723,271.3769,overlap
65,460.89,182.72,74.34,63.71,32.42,7.1338,181.1162,overlap
67,636.55,333.13,52.07,31.29,162.74,9.7945,43.6427,single
69,674.62,274.48,67.52,34.54,22.29,9.2073,81.0026,overlap
70,314.59,463.94,90.04,55.79,4.75,7.7330,232.6863,single
72,650.73,224.22,52.80,31.83,13.69,10.8284,45.6436,overlap
79,702.01,112.69,55.42,52.03,88.37,9.8287,82.2180,overlap
80,432.92,12.24,66.82,44.27,151.08,6.5365,101.6770,overlap
89,393.89,472.14,76.52,42.52,157.16,7.0175,128.0791,overlap
179,310.26,582.77,44.87,42.14,2.61,6.0194,43.6487,overlap
54,671.30,177.51,33.31,28.47,4.66,8.3994,16.2576,single
46,546.80,67.68,76.09,43.91,174.51,12.6643,130.7687,overlap
207,876.86,612.34,23.29,22.69,179.66,4.0922,6.3326,single
232,691.80,472.11,89.88,46.62,177.70,7.8625,193.7321,overlap
234,514.45,474.25,54.38,43.78,3.68,9.2101,66.6093,single
84,370.93,147.68,64.38,33.53,147.74,8.5453,71.5073,single
251,649.47,479.98,71.68,51.68,15.79,13.2246,136.5877,overlap
83,474.53,293.24,85.46,38.32,176.22,13.2480,143.9472,overlap
37,748.49,377.93,77.85,46.58,24.57,19.1915,145.2138,overlap
289,422.54,492.06,102.64,53.23,164.50,11.4255,288.5076,overlap
285,719.96,408.67,65.53,54.27,26.12,9.7936,119.8952,overlap
43,420.62,216.36,73.32,48.40,156.73,11.6726,133.8749,overlap
268,449.32,248.92,39.69,36.34,178.40,9.6803,29.4584,single
318,271.83,579.31,63.32,32.51,2.95,7.4215,67.0502,overlap
20,589.70,325.38,45.50,39.54,9.94,8.3249,42.1060,single
291,773.14,522.34,105.86,41.18,16.10,8.7327,237.3980,overlap
