气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积
4,879.34,350.01,54.64,51.47,179.38,5.4145,79.0602
5,834.48,5.51,41.15,17.87,0.64,5.2898,15.5676
6,890.95,205.61,46.97,36.46,4.40,5.4795,41.3827
7,297.63,204.57,72.78,46.30,19.45,6.7384,126.1897
9,785.28,177.25,79.61,45.09,179.81,4.4963,147.0021
10,847.85,173.30,54.45,52.73,87.58,8.8230,80.4335
11,261.74,5.23,60.81,18.49,178.71,16.4631,35.1704
12,373.25,259.23,44.09,38.45,6.22,8.2588,38.4483
13,327.66,40.94,46.80,37.84,113.73,4.2028,42.6279
15,416.44,175.94,52.55,34.53,154.51,11.7501,49.0708
25,773.87,190.23,61.17,40.14,27.98,13.4990,77.2715
31,586.10,247.04,44.80,40.80,178.68,6.6798,42.1323
32,529.30,309.98,83.28,45.94,12.08,11.3416,163.9044
33,763.84,94.31,82.96,34.13,16.73,8.4412,120.8683
35,515.49,53.65,75.75,55.05,146.38,8.0957,162.5238
52,347.05,45.20,82.67,50.17,140.72,6.9054,176.3716
65,476.06,33.07,76.84,57.51,18.37,7.6266,174.7021
67,612.67,146.73,70.17,33.74,161.94,10.1087,85.4779
70,319.80,343.79,82.52,55.93,30.22,6.8713,195.9410
72,668.05,32.56,56.20,31.01,14.92,8.3065,50.3915
89,393.24,342.75,51.65,48.05,177.53,6.8564,65.9518
200,853.32,77.45,37.21,33.77,178.80,5.1382,24.0523
211,318.35,467.61,50.08,40.58,9.42,7.1721,52.3653
238,876.48,523.47,23.20,22.17,179.54,5.0364,6.1355
263,696.30,300.99,87.23,37.64,3.52,10.5843,147.3172
84,359.77,9.15,61.65,37.27,153.83,8.2135,72.8924
282,661.26,315.42,68.62,47.05,11.37,6.9304,113.9780
83,469.83,106.37,88.35,42.80,174.57,10.5500,171.8857
37,771.21,223.54,90.24,42.22,33.30,11.4871,176.8752
320,428.98,325.62,89.44,57.33,159.57,10.4484,235.8983
316,729.36,256.07,62.98,49.32,0.78,9.5359,100.6401
43,417.16,44.57,60.77,46.04,172.66,8.2778,87.4742
349,279.78,436.88,63.05,29.05,7.06,9.5347,59.3985
20,587.31,187.08,41.73,40.30,1.62,9.0718,36.1069
322,778.30,363.31,93.02,48.82,30.94,8.0081,217.2885
379,342.56,418.47,71.49,37.66,157.05,8.6194,99.0194
266,598.95,267.34,71.18,47.01,7.13,13.0494,122.5351
314,525.01,128.18,57.54,46.36,165.41,10.7137,78.9480
380,750.55,402.21,73.41,48.98,1.42,9.7289,135.7887
406,270.84,551.70,30.80,28.89,175.67,4.7178,14.0961
414,494.75,390.43,118.13,67.12,156.34,10.2132,481.8494
439,720.60,551.97,35.96,35.62,1.82,7.1345,23.6890
456,440.28,483.38,61.29,49.25,4.69,8.5921,95.1814
484,723.04,491.12,47.81,44.20,175.18,6.8419,51.9822
471,590.11,485.59,63.69,44.89,8.61,9.3155,93.6938
17,669.85,67.10,53.50,38.98,20.04,8.9515,57.3985
554,513.21,506.46,80.62,44.70,133.57,7.7588,149.4670
560,291.93,608.68,76.94,48.90,146.58,8.4028,148.9108
57,627.73,116.74,47.75,44.98,3.63,9.7945,52.7587
572,599.57,568.80,96.32,42.98,6.12,10.0256,205.1172
530,424.17,561.59,70.00,59.43,145.61,9.2188,149.8204
580,473.49,592.35,52.47,44.95,18.43,8.9027,63.6731
595,724.98,638.86,65.33,49.29,46.95,8.2551,108.2268
597,787.03,625.78,75.31,46.51,27.89,8.8462,135.7278
51,753.52,11.21,31.93,27.02,4.22,4.6124,14.1707
588,634.19,599.89,95.40,36.48,176.01,12.4182,170.7979
287,626.39,302.64,59.75,33.01,21.63,11.5286,60.6246
618,386.67,626.28,47.53,23.06,159.34,9.2095,26.8027
631,768.54,119.15,40.52,28.21,2.08,6.8656,23.8277
639,341.10,654.02,77.15,40.40,7.09,9.0633,123.7135
653,240.33,721.78,43.75,39.05,0.07,5.5016,38.4575
358,648.61,387.11,78.86,55.84,10.94,9.9580,178.6458
667,774.23,467.61,37.23,35.56,179.52,5.8667,25.3565
299,444.39,101.17,34.53,27.50,0.90,1.9365,16.8627
682,695.33,675.92,80.69,40.24,20.02,9.9910,134.7882
689,759.40,686.47,38.75,36.49,176.83,6.1911,28.1957
707,776.48,706.44,52.63,30.36,9.18,11.9339,43.2665
711,483.71,686.08,84.65,44.55,173.44,11.9803,164.2362
688,832.31,747.19,91.07,48.64,32.88,8.1312,207.5338
474,498.07,453.74,94.32,54.73,143.39,9.9754,250.4933
735,555.26,722.27,84.37,42.32,166.59,9.8702,154.9925
736,469.20,717.72,57.59,43.02,19.63,11.2294,73.4054
695,437.71,603.15,45.51,42.36,16.91,10.9264,45.1313
69,691.92,102.12,65.64,29.34,19.99,9.5946,65.0415
42,669.28,142.66,46.01,42.71,178.21,7.5192,46.5108
767,754.83,784.42,54.62,38.51,14.00,4.7823,59.0983
8,564.54,91.71,64.66,39.39,19.00,9.7966,84.7221
787,683.74,785.96,86.52,39.41,0.58,84.0058,151.7556
802,777.18,387.19,61.74,39.63,166.52,6.5427,77.7164
805,682.23,795.32,76.65,39.78,21.15,6.2093,120.2432
806,281.17,794.36,37.31,13.03,179.98,0.0000,9.3357
808,530.39,793.37,45.46,17.86,177.43,0.0000,18.9867
